id_imagem,imagem,data_hora_hora_processamento,data_hora_registro,time_difference_seconds,num_lesoes
4471854,20250616-1429-1-0110-0431.jpg,2025-06-16 17:26:14,2025-06-16 17:26:02.009809,11.990191,0
4471853,20250616-1428-2-0110-0431.jpg,2025-06-16 17:26:06,2025-06-16 17:25:52.154127,13.845873,1
4471852,20250616-1428-1-0110-0431.jpg,2025-06-16 17:25:56,2025-06-16 17:25:42.417334,13.582666,2
4471667,20250616-1335-2-0110-0431.jpg,2025-06-16 16:22:33,2025-06-16 16:22:22.832021,10.167979,4
4471480,20250616-1242-1-0110-0431.jpg,2025-06-16 15:48:06,2025-06-16 15:47:55.129082,10.870918,4
4471479,20250616-1241-2-0110-0431.jpg,2025-06-16 15:47:58,2025-06-16 15:47:46.285736,11.714264,3
4471478,20250616-1241-1-0110-0431.jpg,2025-06-16 15:47:50,2025-06-16 15:47:37.261523,12.738477,3
4471477,20250616-1240-2-0110-0431.jpg,2025-06-16 15:47:41,2025-06-16 15:47:30.092738,10.907262,1
4471105,20250616-1054-2-0110-0431.jpg,2025-06-16 14:25:22,2025-06-16 14:25:10.716360,11.28364,3
4471104,20250616-1054-1-0110-0431.jpg,2025-06-16 14:25:15,2025-06-16 14:25:02.122280,12.87772,2
4470979,20250616-0991-2-0110-0431.jpg,2025-06-16 14:00:35,2025-06-16 14:00:22.801684,12.198316,2
4469626,20250616-0315-1-0110-0431.jpg,2025-06-16 07:22:33,2025-06-16 07:22:22.950565,10.049435,6
4469308,20250616-0156-1-0110-0431.jpg,2025-06-16 05:48:10,2025-06-16 05:47:59.157735,10.842265,1
4469244,20250616-0124-1-0110-0431.jpg,2025-06-16 05:34:47,2025-06-16 05:34:35.237481,11.762519,2
