id_imagem,imagem,data_hora_hora_processamento,data_hora_registro,time_difference_seconds,num_lesoes
4385387,20250522-1810-1-0110-0431.jpg,2025-05-22 20:20:08,2025-05-22 20:19:57.983780,10.01622,5
4384732,20250522-1488-2-0110-0431.jpg,2025-05-22 17:40:09,2025-05-22 17:39:58.885972,10.114028,4
4384720,20250522-1482-2-0110-0431.jpg,2025-05-22 17:37:39,2025-05-22 17:37:28.830942,10.169058,1
4384703,20250522-1474-1-0110-0431.jpg,2025-05-22 17:34:30,2025-05-22 17:34:19.325420,10.67458,3
4384663,20250522-1454-2-0110-0431.jpg,2025-05-22 17:27:23,2025-05-22 17:27:12.179066,10.820934,1
4384547,20250522-1397-1-0110-0431.jpg,2025-05-22 17:03:57,2025-05-22 17:03:46.345613,10.654387,5
4384546,20250522-1396-2-0110-0431.jpg,2025-05-22 17:03:48,2025-05-22 17:03:37.282711,10.717289,2
4384538,20250522-1392-2-0110-0431.jpg,2025-05-22 17:02:32,2025-05-22 17:02:21.581169,10.418831,5
4384190,20250522-1219-2-0110-0431.jpg,2025-05-22 15:25:58,2025-05-22 15:25:47.786491,10.213509,3
4384185,20250522-1217-1-0110-0431.jpg,2025-05-22 15:24:49,2025-05-22 15:24:38.743945,10.256055,2
4384181,20250522-1215-1-0110-0431.jpg,2025-05-22 15:23:46,2025-05-22 15:23:35.212860,10.78714,4
4384177,20250522-1213-1-0110-0431.jpg,2025-05-22 15:23:08,2025-05-22 15:22:57.778445,10.221555,2
4384162,20250522-1206-1-0110-0431.jpg,2025-05-22 15:20:05,2025-05-22 15:19:54.397429,10.602571,3
4384133,20250522-1192-2-0110-0431.jpg,2025-05-22 15:15:35,2025-05-22 15:15:23.592398,11.407602,3
4384126,20250522-1189-1-0110-0431.jpg,2025-05-22 15:14:29,2025-05-22 15:14:18.870719,10.129281,1
4384114,20250522-1183-1-0110-0431.jpg,2025-05-22 15:12:17,2025-05-22 15:12:05.765333,11.234667,3
4384113,20250522-1182-2-0110-0431.jpg,2025-05-22 15:12:09,2025-05-22 15:11:57.608172,11.391828,5
4384111,20250522-1181-2-0110-0431.jpg,2025-05-22 15:11:12,2025-05-22 15:11:01.793021,10.206979,1
4384110,20250522-1181-1-0110-0431.jpg,2025-05-22 15:11:04,2025-05-22 15:10:53.720174,10.279826,1
4384106,20250522-1179-1-0110-0431.jpg,2025-05-22 15:10:27,2025-05-22 15:10:15.207533,11.792467,4
4384105,20250522-1178-2-0110-0431.jpg,2025-05-22 15:10:17,2025-05-22 15:10:06.054589,10.945411,2
4384103,20250522-1177-2-0110-0431.jpg,2025-05-22 15:09:27,2025-05-22 15:09:16.596003,10.403997,2
4384102,20250522-1177-1-0110-0431.jpg,2025-05-22 15:09:19,2025-05-22 15:09:07.418923,11.581077,5
4384099,20250522-1175-2-0110-0431.jpg,2025-05-22 15:08:49,2025-05-22 15:08:38.916444,10.083556,2
4384098,20250522-1175-1-0110-0431.jpg,2025-05-22 15:08:41,2025-05-22 15:08:29.900774,11.099226,6
4384097,20250522-1174-2-0110-0431.jpg,2025-05-22 15:08:30,2025-05-22 15:08:19.878641,10.121359,1
4384094,20250522-1173-1-0110-0431.jpg,2025-05-22 15:06:53,2025-05-22 15:06:42.779872,10.220128,3
4384037,20250522-1145-1-0110-0431.jpg,2025-05-22 14:56:42,2025-05-22 14:56:31.707259,10.292741,3
4383194,20250522-0729-2-0110-0431.jpg,2025-05-22 10:18:34,2025-05-22 10:18:23.156205,10.843795,2
