id_imagem,imagem,data_hora_hora_processamento,data_hora_registro,time_difference_seconds,num_lesoes
3492524,20250619-0594-2-0110-0791.jpg,2025-06-19 14:43:59,2025-06-19 14:43:44.464056,14.535944,2
3492523,20250619-0594-1-0110-0791.jpg,2025-06-19 14:43:45,2025-06-19 14:43:30.284852,14.715148,2
3492522,20250619-0593-2-0110-0791.jpg,2025-06-19 14:43:13,2025-06-19 14:43:02.653624,10.346376,0
3492521,20250619-0593-1-0110-0791.jpg,2025-06-19 14:43:01,2025-06-19 14:42:48.882377,12.117623,3
3492519,20250619-0592-2-0110-0791.jpg,2025-06-19 14:42:22,2025-06-19 14:42:07.349642,14.650358,4
3492518,20250619-0592-1-0110-0791.jpg,2025-06-19 14:42:07,2025-06-19 14:41:53.339811,13.660189,2
3492517,20250619-0591-2-0110-0791.jpg,2025-06-19 14:41:25,2025-06-19 14:41:11.128329,13.871671,1
3492516,20250619-0591-1-0110-0791.jpg,2025-06-19 14:41:12,2025-06-19 14:40:57.790451,14.209549,2
3492515,20250619-0590-2-0110-0791.jpg,2025-06-19 14:40:57,2025-06-19 14:40:43.723043,13.276957,5
3492514,20250619-0590-1-0110-0791.jpg,2025-06-19 14:40:43,2025-06-19 14:40:29.700220,13.29978,1
3492513,20250619-0589-2-0110-0791.jpg,2025-06-19 14:40:28,2025-06-19 14:40:15.639699,12.360301,3
3492512,20250619-0589-1-0110-0791.jpg,2025-06-19 14:40:17,2025-06-19 14:40:02.227252,14.772748,2
3492511,20250619-0588-2-0110-0791.jpg,2025-06-19 14:40:00,2025-06-19 14:39:48.032812,11.967188,2
3492510,20250619-0588-1-0110-0791.jpg,2025-06-19 14:39:47,2025-06-19 14:39:33.963538,13.036462,2
3492509,20250619-0587-2-0110-0791.jpg,2025-06-19 14:39:33,2025-06-19 14:39:19.936577,13.063423,4
3492508,20250619-0587-1-0110-0791.jpg,2025-06-19 14:39:19,2025-06-19 14:39:06.179916,12.820084,2
3492507,20250619-0586-2-0110-0791.jpg,2025-06-19 14:39:08,2025-06-19 14:38:52.585574,15.414426,3
3492506,20250619-0586-1-0110-0791.jpg,2025-06-19 14:38:53,2025-06-19 14:38:38.689233,14.310767,2
3492505,20250619-0585-2-0110-0791.jpg,2025-06-19 14:38:37,2025-06-19 14:38:24.411920,12.58808,1
3492504,20250619-0585-1-0110-0791.jpg,2025-06-19 14:38:21,2025-06-19 14:38:10.287228,10.712772,0
3492503,20250619-0584-2-0110-0791.jpg,2025-06-19 14:38:10,2025-06-19 14:37:56.976817,13.023183,1
3492502,20250619-0584-1-0110-0791.jpg,2025-06-19 14:37:53,2025-06-19 14:37:42.788429,10.211571,0
3492501,20250619-0583-2-0110-0791.jpg,2025-06-19 14:37:39,2025-06-19 14:37:28.713381,10.286619,0
3492500,20250619-0583-1-0110-0791.jpg,2025-06-19 14:37:28,2025-06-19 14:37:14.810552,13.189448,1
3492499,20250619-0582-2-0110-0791.jpg,2025-06-19 14:37:15,2025-06-19 14:37:01.448492,13.551508,1
3492497,20250619-0581-2-0110-0791.jpg,2025-06-19 14:36:46,2025-06-19 14:36:33.506554,12.493446,4
3492496,20250619-0581-1-0110-0791.jpg,2025-06-19 14:36:33,2025-06-19 14:36:19.973693,13.026307,1
3492495,20250619-0580-2-0110-0791.jpg,2025-06-19 14:36:16,2025-06-19 14:36:05.657085,10.342915,0
3492494,20250619-0580-1-0110-0791.jpg,2025-06-19 14:36:06,2025-06-19 14:35:51.770064,14.229936,6
3492493,20250619-0579-2-0110-0791.jpg,2025-06-19 14:35:50,2025-06-19 14:35:38.151261,11.848739,0
3492492,20250619-0579-1-0110-0791.jpg,2025-06-19 14:35:38,2025-06-19 14:35:24.813257,13.186743,1
3492491,20250619-0578-2-0110-0791.jpg,2025-06-19 14:35:25,2025-06-19 14:35:10.860070,14.13993,1
3492490,20250619-0578-1-0110-0791.jpg,2025-06-19 14:35:09,2025-06-19 14:34:56.660291,12.339709,0
3492489,20250619-0577-2-0110-0791.jpg,2025-06-19 14:34:55,2025-06-19 14:34:42.904952,12.095048,0
3492488,20250619-0577-1-0110-0791.jpg,2025-06-19 14:34:41,2025-06-19 14:34:28.758484,12.241516,1
3492487,20250619-0576-2-0110-0791.jpg,2025-06-19 14:34:28,2025-06-19 14:34:14.687651,13.312349,2
3492486,20250619-0576-1-0110-0791.jpg,2025-06-19 14:34:14,2025-06-19 14:34:01.318515,12.681485,2
3492485,20250619-0575-2-0110-0791.jpg,2025-06-19 14:34:01,2025-06-19 14:33:47.111010,13.88899,2
3492484,20250619-0575-1-0110-0791.jpg,2025-06-19 14:33:47,2025-06-19 14:33:33.806874,13.193126,1
3492483,20250619-0574-2-0110-0791.jpg,2025-06-19 14:33:33,2025-06-19 14:33:19.635216,13.364784,1
3492482,20250619-0574-1-0110-0791.jpg,2025-06-19 14:33:17,2025-06-19 14:33:05.525743,11.474257,0
3492481,20250619-0573-2-0110-0791.jpg,2025-06-19 14:33:05,2025-06-19 14:32:51.778401,13.221599,2
3492480,20250619-0573-1-0110-0791.jpg,2025-06-19 14:32:54,2025-06-19 14:32:38.243634,15.756366,3
3492479,20250619-0572-2-0110-0791.jpg,2025-06-19 14:32:39,2025-06-19 14:32:24.105487,14.894513,4
3492478,20250619-0572-1-0110-0791.jpg,2025-06-19 14:32:22,2025-06-19 14:32:10.607660,11.39234,2
3492477,20250619-0571-2-0110-0791.jpg,2025-06-19 14:32:08,2025-06-19 14:31:56.068771,11.931229,0
3492476,20250619-0571-1-0110-0791.jpg,2025-06-19 14:31:42,2025-06-19 14:31:28.455374,13.544626,1
3492475,20250619-0570-2-0110-0791.jpg,2025-06-19 14:31:28,2025-06-19 14:31:14.470247,13.529753,1
3492474,20250619-0570-1-0110-0791.jpg,2025-06-19 14:31:15,2025-06-19 14:31:01.094695,13.905305,1
3492473,20250619-0569-2-0110-0791.jpg,2025-06-19 14:30:58,2025-06-19 14:30:46.902798,11.097202,0
3492472,20250619-0569-1-0110-0791.jpg,2025-06-19 14:30:47,2025-06-19 14:30:32.940070,14.05993,6
3492471,20250619-0568-2-0110-0791.jpg,2025-06-19 14:30:32,2025-06-19 14:30:19.616705,12.383295,1
3492470,20250619-0568-1-0110-0791.jpg,2025-06-19 14:30:21,2025-06-19 14:30:05.516903,15.483097,6
3492469,20250619-0567-2-0110-0791.jpg,2025-06-19 14:30:06,2025-06-19 14:29:51.504796,14.495204,4
3492468,20250619-0567-1-0110-0791.jpg,2025-06-19 14:29:52,2025-06-19 14:29:37.382285,14.617715,2
3492466,20250619-0566-1-0110-0791.jpg,2025-06-19 14:29:20,2025-06-19 14:29:09.817641,10.182359,0
3492465,20250619-0565-2-0110-0791.jpg,2025-06-19 14:29:11,2025-06-19 14:28:56.027272,14.972728,4
3492464,20250619-0565-1-0110-0791.jpg,2025-06-19 14:28:21,2025-06-19 14:28:10.857824,10.142176,0
3492463,20250619-0564-2-0110-0791.jpg,2025-06-19 14:28:10,2025-06-19 14:27:56.950798,13.049202,1
3492462,20250619-0564-1-0110-0791.jpg,2025-06-19 14:27:54,2025-06-19 14:27:42.971581,11.028419,2
3492461,20250619-0563-2-0110-0791.jpg,2025-06-19 14:27:43,2025-06-19 14:27:28.990365,14.009635,3
3492460,20250619-0563-1-0110-0791.jpg,2025-06-19 14:27:29,2025-06-19 14:27:15.437445,13.562555,3
3492459,20250619-0562-2-0110-0791.jpg,2025-06-19 14:27:13,2025-06-19 14:27:01.520744,11.479256,0
3492458,20250619-0562-1-0110-0791.jpg,2025-06-19 14:27:02,2025-06-19 14:26:47.367562,14.632438,8
3492457,20250619-0561-2-0110-0791.jpg,2025-06-19 14:26:47,2025-06-19 14:26:33.329718,13.670282,3
3492456,20250619-0561-1-0110-0791.jpg,2025-06-19 14:26:33,2025-06-19 14:26:19.436146,13.563854,3
3492455,20250619-0560-2-0110-0791.jpg,2025-06-19 14:26:21,2025-06-19 14:26:05.809459,15.190541,3
3492454,20250619-0560-1-0110-0791.jpg,2025-06-19 14:26:06,2025-06-19 14:25:51.785771,14.214229,3
3492453,20250619-0559-2-0110-0791.jpg,2025-06-19 14:25:52,2025-06-19 14:25:38.271948,13.728052,3
3492452,20250619-0559-1-0110-0791.jpg,2025-06-19 14:25:35,2025-06-19 14:25:23.571325,11.428675,0
3492451,20250619-0558-2-0110-0791.jpg,2025-06-19 14:25:24,2025-06-19 14:25:10.258485,13.741515,3
3492450,20250619-0558-1-0110-0791.jpg,2025-06-19 14:25:08,2025-06-19 14:24:56.282468,11.717532,2
3492449,20250619-0557-2-0110-0791.jpg,2025-06-19 14:24:41,2025-06-19 14:24:26.580467,14.419533,5
3492448,20250619-0557-1-0110-0791.jpg,2025-06-19 14:24:26,2025-06-19 14:24:12.587450,13.41255,1
3492447,20250619-0556-2-0110-0791.jpg,2025-06-19 14:24:12,2025-06-19 14:23:58.476785,13.523215,4
3492446,20250619-0556-1-0110-0791.jpg,2025-06-19 14:23:44,2025-06-19 14:23:30.377599,13.622401,1
3492445,20250619-0555-2-0110-0791.jpg,2025-06-19 14:23:29,2025-06-19 14:23:16.813017,12.186983,2
3492444,20250619-0555-1-0110-0791.jpg,2025-06-19 14:23:16,2025-06-19 14:23:02.937184,13.062816,1
3492443,20250619-0554-2-0110-0791.jpg,2025-06-19 14:23:02,2025-06-19 14:22:48.290240,13.70976,2
