id_imagem,imagem,data_hora_hora_processamento,data_hora_registro,time_difference_seconds,num_lesoes
1618420,20250624-4001-1-0110-0001.jpg,2025-06-24 20:22:30,2025-06-24 20:22:07.842867,22.157133,3
1618419,20250624-4000-1-0110-0001.jpg,2025-06-24 20:22:30,2025-06-24 20:21:58.631159,31.368841,4
1618418,20250624-3999-1-0110-0001.jpg,2025-06-24 20:22:18,2025-06-24 20:21:50.127787,27.872213,1
1618417,20250624-3998-1-0110-0001.jpg,2025-06-24 20:22:05,2025-06-24 20:21:40.512070,24.48793,1
1618416,20250624-3997-1-0110-0001.jpg,2025-06-24 20:21:52,2025-06-24 20:21:30.913988,21.086012,4
1618415,20250624-3996-1-0110-0001.jpg,2025-06-24 20:21:42,2025-06-24 20:21:22.995588,19.004412,0
1618414,20250624-3995-1-0110-0001.jpg,2025-06-24 20:21:39,2025-06-24 20:21:13.445537,25.554463,5
1618413,20250624-3994-1-0110-0001.jpg,2025-06-24 20:21:26,2025-06-24 20:21:03.245614,22.754386,3
1618412,20250624-3993-1-0110-0001.jpg,2025-06-24 20:21:26,2025-06-24 20:20:54.665537,31.334463,2
1618411,20250624-3992-1-0110-0001.jpg,2025-06-24 20:21:11,2025-06-24 20:20:44.784701,26.215299,6
1618410,20250624-3991-1-0110-0001.jpg,2025-06-24 20:20:59,2025-06-24 20:20:33.890589,25.109411,4
1618409,20250624-3990-1-0110-0001.jpg,2025-06-24 20:20:59,2025-06-24 20:20:24.625030,34.37497,4
1618408,20250624-3989-1-0110-0001.jpg,2025-06-24 20:20:44,2025-06-24 20:20:15.713346,28.286654,2
1618407,20250624-3988-1-0110-0001.jpg,2025-06-24 20:20:31,2025-06-24 20:20:06.458724,24.541276,4
1618406,20250624-3987-1-0110-0001.jpg,2025-06-24 20:20:29,2025-06-24 20:19:56.843924,32.156076,1
1618405,20250624-3986-1-0110-0001.jpg,2025-06-24 20:20:16,2025-06-24 20:19:47.919371,28.080629,2
1618404,20250624-3985-1-0110-0001.jpg,2025-06-24 20:20:03,2025-06-24 20:19:39.414185,23.585815,1
1618403,20250624-3984-1-0110-0001.jpg,2025-06-24 20:20:03,2025-06-24 20:19:29.407440,33.59256,0
1618402,20250624-3983-1-0110-0001.jpg,2025-06-24 20:19:47,2025-06-24 20:19:20.824189,26.175811,4
1618401,20250624-3982-1-0110-0001.jpg,2025-06-24 20:19:36,2025-06-24 20:19:10.654380,25.34562,2
1618400,20250624-3981-1-0110-0001.jpg,2025-06-24 20:19:35,2025-06-24 20:19:00.794894,34.205106,2
1618399,20250624-3980-1-0110-0001.jpg,2025-06-24 20:19:21,2025-06-24 20:18:52.476315,28.523685,5
1618398,20250624-3979-1-0110-0001.jpg,2025-06-24 20:19:06,2025-06-24 20:18:42.399068,23.600932,3
1618397,20250624-3978-1-0110-0001.jpg,2025-06-24 20:19:07,2025-06-24 20:18:32.992728,34.007272,6
1618396,20250624-3977-1-0110-0001.jpg,2025-06-24 20:18:52,2025-06-24 20:18:24.646244,27.353756,3
1618395,20250624-3976-1-0110-0001.jpg,2025-06-24 20:18:39,2025-06-24 20:18:14.758155,24.241845,1
1618394,20250624-3975-1-0110-0001.jpg,2025-06-24 20:18:38,2025-06-24 20:18:06.022963,31.977037,1
1618393,20250624-3974-1-0110-0001.jpg,2025-06-24 20:18:24,2025-06-24 20:17:58.173780,25.82622,3
1618392,20250624-3973-1-0110-0001.jpg,2025-06-24 20:18:11,2025-06-24 20:17:47.050759,23.949241,2
1618391,20250624-3972-1-0110-0001.jpg,2025-06-24 20:17:58,2025-06-24 20:17:37.298119,20.701881,5
1618390,20250624-3971-1-0110-0001.jpg,2025-06-24 20:17:58,2025-06-24 20:17:28.691750,29.30825,0
1618389,20250624-3970-1-0110-0001.jpg,2025-06-24 20:17:44,2025-06-24 20:17:18.938323,25.061677,5
1618387,20250624-3968-1-0110-0001.jpg,2025-06-24 20:17:32,2025-06-24 20:17:01.804694,30.195306,1
1618388,20250624-3969-1-0110-0001.jpg,2025-06-24 20:17:31,2025-06-24 20:17:10.010119,20.989881,1
1618386,20250624-3967-1-0110-0001.jpg,2025-06-24 20:17:16,2025-06-24 20:16:52.351209,23.648791,2
1618385,20250624-3966-1-0110-0001.jpg,2025-06-24 20:17:04,2025-06-24 20:16:43.052071,20.947929,2
1618384,20250624-3965-1-0110-0001.jpg,2025-06-24 20:17:04,2025-06-24 20:16:33.725119,30.274881,4
1618383,20250624-3964-1-0110-0001.jpg,2025-06-24 20:16:50,2025-06-24 20:16:24.218125,25.781875,3
1618382,20250624-3963-1-0110-0001.jpg,2025-06-24 20:16:37,2025-06-24 20:16:13.652050,23.34795,4
1618381,20250624-3962-1-0110-0001.jpg,2025-06-24 20:16:37,2025-06-24 20:16:04.774442,32.225558,3
1618380,20250624-3961-1-0110-0001.jpg,2025-06-24 20:16:22,2025-06-24 20:15:55.190302,26.809698,4
1618379,20250624-3960-1-0110-0001.jpg,2025-06-24 20:16:08,2025-06-24 20:15:45.686432,22.313568,7
1618378,20250624-3959-1-0110-0001.jpg,2025-06-24 20:16:08,2025-06-24 20:15:36.755714,31.244286,2
1618377,20250624-3958-1-0110-0001.jpg,2025-06-24 20:15:53,2025-06-24 20:15:27.487382,25.512618,3
1618376,20250624-3957-1-0110-0001.jpg,2025-06-24 20:15:40,2025-06-24 20:15:18.464951,21.535049,8
1618375,20250624-3956-1-0110-0001.jpg,2025-06-24 20:15:40,2025-06-24 20:15:09.274431,30.725569,9
1618374,20250624-3955-1-0110-0001.jpg,2025-06-24 20:15:26,2025-06-24 20:14:59.698658,26.301342,6
1618373,20250624-3954-1-0110-0001.jpg,2025-06-24 20:15:13,2025-06-24 20:14:50.214628,22.785372,4
1618372,20250624-3953-1-0110-0001.jpg,2025-06-24 20:15:13,2025-06-24 20:14:41.091094,31.908906,4
1618371,20250624-3952-1-0110-0001.jpg,2025-06-24 20:14:58,2025-06-24 20:14:31.714881,26.285119,6
1618370,20250624-3951-1-0110-0001.jpg,2025-06-24 20:14:45,2025-06-24 20:14:22.449859,22.550141,2
1618369,20250624-3950-1-0110-0001.jpg,2025-06-24 20:14:45,2025-06-24 20:14:13.673273,31.326727,5
1618368,20250624-3949-1-0110-0001.jpg,2025-06-24 20:14:30,2025-06-24 20:14:04.370340,25.62966,3
1618367,20250624-3948-1-0110-0001.jpg,2025-06-24 20:14:17,2025-06-24 20:13:54.107655,22.892345,4
1618366,20250624-3947-1-0110-0001.jpg,2025-06-24 20:14:17,2025-06-24 20:13:45.179143,31.820857,3
1618365,20250624-3946-1-0110-0001.jpg,2025-06-24 20:14:03,2025-06-24 20:13:35.499948,27.500052,5
1618364,20250624-3945-1-0110-0001.jpg,2025-06-24 20:13:48,2025-06-24 20:13:25.748827,22.251173,2
1618363,20250624-3944-1-0110-0001.jpg,2025-06-24 20:13:49,2025-06-24 20:13:17.215669,31.784331,3
1618362,20250624-3943-1-0110-0001.jpg,2025-06-24 20:13:33,2025-06-24 20:13:08.980393,24.019607,3
1618361,20250624-3942-1-0110-0001.jpg,2025-06-24 20:13:20,2025-06-24 20:12:59.445035,20.554965,4
1618360,20250624-3941-1-0110-0001.jpg,2025-06-24 20:13:20,2025-06-24 20:12:51.048543,28.951457,1
1618359,20250624-3940-1-0110-0001.jpg,2025-06-24 20:13:07,2025-06-24 20:12:40.154204,26.845796,3
1618358,20250624-3939-1-0110-0001.jpg,2025-06-24 20:12:54,2025-06-24 20:12:29.999032,24.000968,2
1618357,20250624-3938-1-0110-0001.jpg,2025-06-24 20:12:53,2025-06-24 20:12:20.518760,32.48124,1
1618356,20250624-3937-1-0110-0001.jpg,2025-06-24 20:12:38,2025-06-24 20:12:11.620116,26.379884,1
1618355,20250624-3936-1-0110-0001.jpg,2025-06-24 20:12:25,2025-06-24 20:12:02.021609,22.978391,3
1618354,20250624-3935-1-0110-0001.jpg,2025-06-24 20:12:25,2025-06-24 20:11:53.071031,31.928969,3
1618353,20250624-3934-1-0110-0001.jpg,2025-06-24 20:12:11,2025-06-24 20:11:42.876240,28.12376,3
1618352,20250624-3933-1-0110-0001.jpg,2025-06-24 20:11:58,2025-06-24 20:11:33.584181,24.415819,1
1618351,20250624-3932-1-0110-0001.jpg,2025-06-24 20:11:46,2025-06-24 20:11:23.698518,22.301482,3
1618350,20250624-3931-1-0110-0001.jpg,2025-06-24 20:11:45,2025-06-24 20:11:14.874360,30.12564,3
1618349,20250624-3930-1-0110-0001.jpg,2025-06-24 20:11:31,2025-06-24 20:11:05.221454,25.778546,2
1618348,20250624-3929-1-0110-0001.jpg,2025-06-24 20:11:18,2025-06-24 20:10:55.215758,22.784242,2
1618347,20250624-3928-1-0110-0001.jpg,2025-06-24 20:11:18,2025-06-24 20:10:46.147270,31.85273,3
1618346,20250624-3927-1-0110-0001.jpg,2025-06-24 20:11:03,2025-06-24 20:10:36.381043,26.618957,4
1618345,20250624-3926-1-0110-0001.jpg,2025-06-24 20:10:49,2025-06-24 20:10:26.658871,22.341129,2
1618344,20250624-3925-1-0110-0001.jpg,2025-06-24 20:10:49,2025-06-24 20:10:17.803056,31.196944,2
1618343,20250624-3924-1-0110-0001.jpg,2025-06-24 20:10:34,2025-06-24 20:10:08.123608,25.876392,1
1618342,20250624-3923-1-0110-0001.jpg,2025-06-24 20:10:21,2025-06-24 20:09:58.743912,22.256088,3
1618341,20250624-3922-1-0110-0001.jpg,2025-06-24 20:10:21,2025-06-24 20:09:49.960149,31.039851,3
1618340,20250624-3921-1-0110-0001.jpg,2025-06-24 20:10:06,2025-06-24 20:09:40.295684,25.704316,2
1618339,20250624-3920-1-0110-0001.jpg,2025-06-24 20:09:53,2025-06-24 20:09:31.213559,21.786441,2
1618338,20250624-3919-1-0110-0001.jpg,2025-06-24 20:09:53,2025-06-24 20:09:22.102852,30.897148,2
1618337,20250624-3918-1-0110-0001.jpg,2025-06-24 20:09:38,2025-06-24 20:09:12.756933,25.243067,3
1618336,20250624-3917-1-0110-0001.jpg,2025-06-24 20:09:26,2025-06-24 20:09:02.542332,23.457668,1
1618335,20250624-3916-1-0110-0001.jpg,2025-06-24 20:09:26,2025-06-24 20:08:53.523105,32.476895,2
1618334,20250624-3915-1-0110-0001.jpg,2025-06-24 20:09:11,2025-06-24 20:08:44.644088,26.355912,2
1618333,20250624-3914-1-0110-0001.jpg,2025-06-24 20:08:58,2025-06-24 20:08:34.931571,23.068429,3
1618332,20250624-3913-1-0110-0001.jpg,2025-06-24 20:08:58,2025-06-24 20:08:26.809115,31.190885,2
1618331,20250624-3912-1-0110-0001.jpg,2025-06-24 20:08:43,2025-06-24 20:08:18.501631,24.498369,6
1618329,20250624-3910-1-0110-0001.jpg,2025-06-24 20:08:31,2025-06-24 20:08:00.488988,30.511012,1
1618330,20250624-3911-1-0110-0001.jpg,2025-06-24 20:08:30,2025-06-24 20:08:09.367898,20.632102,2
1618328,20250624-3909-1-0110-0001.jpg,2025-06-24 20:08:17,2025-06-24 20:07:50.745706,26.254294,4
1618327,20250624-3908-1-0110-0001.jpg,2025-06-24 20:08:05,2025-06-24 20:07:40.142414,24.857586,3
1618326,20250624-3907-1-0110-0001.jpg,2025-06-24 20:08:04,2025-06-24 20:07:30.920614,33.079386,2
1618325,20250624-3906-1-0110-0001.jpg,2025-06-24 20:07:50,2025-06-24 20:07:22.029287,27.970713,1
1618324,20250624-3905-1-0110-0001.jpg,2025-06-24 20:07:35,2025-06-24 20:07:11.777462,23.222538,1
1618323,20250624-3904-1-0110-0001.jpg,2025-06-24 20:07:36,2025-06-24 20:07:02.558059,33.441941,1
1618322,20250624-3903-1-0110-0001.jpg,2025-06-24 20:07:21,2025-06-24 20:06:53.756556,27.243444,2
1618321,20250624-3902-1-0110-0001.jpg,2025-06-24 20:07:08,2025-06-24 20:06:44.098433,23.901567,4
1618320,20250624-3901-1-0110-0001.jpg,2025-06-24 20:07:08,2025-06-24 20:06:34.901916,33.098084,2
1618319,20250624-3900-1-0110-0001.jpg,2025-06-24 20:06:54,2025-06-24 20:06:26.672589,27.327411,3
1618318,20250624-3899-1-0110-0001.jpg,2025-06-24 20:06:41,2025-06-24 20:06:16.593333,24.406667,2
