id_imagem,imagem,data_hora_hora_processamento,data_hora_registro,time_difference_seconds,num_lesoes
1610394,20250620-2637-1-0110-0001.jpg,2025-06-20 15:36:38,2025-06-20 15:36:19.259506,18.740494,0
1610393,20250620-2636-1-0110-0001.jpg,2025-06-20 15:36:34,2025-06-20 15:36:11.070859,22.929141,3
1610392,20250620-2635-1-0110-0001.jpg,2025-06-20 15:36:24,2025-06-20 15:36:01.596469,22.403531,0
1610391,20250620-2634-1-0110-0001.jpg,2025-06-20 15:36:14,2025-06-20 15:35:53.857810,20.14219,0
1610390,20250620-2633-1-0110-0001.jpg,2025-06-20 15:36:11,2025-06-20 15:35:44.371113,26.628887,1
1610389,20250620-2632-1-0110-0001.jpg,2025-06-20 15:35:58,2025-06-20 15:35:34.056179,23.943821,2
1610388,20250620-2631-1-0110-0001.jpg,2025-06-20 15:35:56,2025-06-20 15:35:24.633971,31.366029,2
1610387,20250620-2630-1-0110-0001.jpg,2025-06-20 15:35:43,2025-06-20 15:35:14.820500,28.1795,3
1610386,20250620-2629-1-0110-0001.jpg,2025-06-20 15:35:29,2025-06-20 15:35:04.194918,24.805082,0
1610385,20250620-2628-1-0110-0001.jpg,2025-06-20 15:35:28,2025-06-20 15:34:54.768446,33.231554,3
1610384,20250620-2627-1-0110-0001.jpg,2025-06-20 15:35:13,2025-06-20 15:34:45.475339,27.524661,1
1610383,20250620-2626-1-0110-0001.jpg,2025-06-20 15:34:59,2025-06-20 15:34:36.076154,22.923846,0
1610382,20250620-2625-1-0110-0001.jpg,2025-06-20 15:34:58,2025-06-20 15:34:27.723923,30.276077,0
1610381,20250620-2624-1-0110-0001.jpg,2025-06-20 15:34:43,2025-06-20 15:34:19.412354,23.587646,1
1610380,20250620-2623-1-0110-0001.jpg,2025-06-20 15:34:31,2025-06-20 15:34:09.515426,21.484574,2
1610379,20250620-2622-1-0110-0001.jpg,2025-06-20 15:34:22,2025-06-20 15:34:00.085239,21.914761,0
1610378,20250620-2621-1-0110-0001.jpg,2025-06-20 15:34:19,2025-06-20 15:33:50.189430,28.81057,0
1610377,20250620-2620-1-0110-0001.jpg,2025-06-20 15:34:06,2025-06-20 15:33:41.434920,24.56508,1
1610376,20250620-2619-1-0110-0001.jpg,2025-06-20 15:33:52,2025-06-20 15:33:32.227092,19.772908,2
1610375,20250620-2618-1-0110-0001.jpg,2025-06-20 15:33:53,2025-06-20 15:33:22.754469,30.245531,1
1610374,20250620-2617-1-0110-0001.jpg,2025-06-20 15:33:40,2025-06-20 15:33:13.883169,26.116831,0
1610373,20250620-2616-1-0110-0001.jpg,2025-06-20 15:33:27,2025-06-20 15:33:05.078797,21.921203,2
1610372,20250620-2615-1-0110-0001.jpg,2025-06-20 15:33:27,2025-06-20 15:32:56.723263,30.276737,2
1610371,20250620-2614-1-0110-0001.jpg,2025-06-20 15:33:13,2025-06-20 15:32:48.468354,24.531646,0
1610370,20250620-2613-1-0110-0001.jpg,2025-06-20 15:33:00,2025-06-20 15:32:39.131193,20.868807,0
1610369,20250620-2612-1-0110-0001.jpg,2025-06-20 15:33:01,2025-06-20 15:32:29.331111,31.668889,0
1610368,20250620-2611-1-0110-0001.jpg,2025-06-20 15:32:48,2025-06-20 15:32:20.939453,27.060547,0
