id_imagem,imagem,data_hora_hora_processamento,data_hora_registro,time_difference_seconds,num_lesoes
1638115,20250701-3832-1-0110-0001.jpg,2025-07-01 19:15:00,2025-07-01 19:14:35.846691,24.153309,0
1638114,20250701-3831-1-0110-0001.jpg,2025-07-01 19:14:50,2025-07-01 19:14:25.839782,24.160218,1
1638113,20250701-3830-1-0110-0001.jpg,2025-07-01 19:14:49,2025-07-01 19:14:15.589979,33.410021,4
1638112,20250701-3829-1-0110-0001.jpg,2025-07-01 19:14:34,2025-07-01 19:14:07.636461,26.363539,1
1638111,20250701-3828-1-0110-0001.jpg,2025-07-01 19:14:22,2025-07-01 19:13:56.621419,25.378581,1
1638110,20250701-3827-1-0110-0001.jpg,2025-07-01 19:14:09,2025-07-01 19:13:47.390039,21.609961,0
1638109,20250701-3826-1-0110-0001.jpg,2025-07-01 19:14:10,2025-07-01 19:13:35.807780,34.19222,0
1638108,20250701-3825-1-0110-0001.jpg,2025-07-01 19:13:55,2025-07-01 19:13:25.061661,29.938339,2
1638107,20250701-3824-1-0110-0001.jpg,2025-07-01 19:13:44,2025-07-01 19:13:15.866868,28.133132,1
1638106,20250701-3823-1-0110-0001.jpg,2025-07-01 19:13:31,2025-07-01 19:13:05.383617,25.616383,1
1638105,20250701-3822-1-0110-0001.jpg,2025-07-01 19:13:31,2025-07-01 19:12:56.617006,34.382994,1
1638104,20250701-3821-1-0110-0001.jpg,2025-07-01 19:13:16,2025-07-01 19:12:46.960927,29.039073,3
1638103,20250701-3820-1-0110-0001.jpg,2025-07-01 19:13:01,2025-07-01 19:12:36.905855,24.094145,1
1638102,20250701-3819-1-0110-0001.jpg,2025-07-01 19:12:59,2025-07-01 19:12:28.410487,30.589513,3
1638101,20250701-3818-1-0110-0001.jpg,2025-07-01 19:12:45,2025-07-01 19:12:18.646339,26.353661,3
1638100,20250701-3817-1-0110-0001.jpg,2025-07-01 19:12:30,2025-07-01 19:12:08.261933,21.738067,1
1638099,20250701-3816-1-0110-0001.jpg,2025-07-01 19:12:29,2025-07-01 19:11:58.729922,30.270078,2
1638098,20250701-3815-1-0110-0001.jpg,2025-07-01 19:12:16,2025-07-01 19:11:48.230406,27.769594,2
1638097,20250701-3814-1-0110-0001.jpg,2025-07-01 19:12:02,2025-07-01 19:11:38.868310,23.13169,1
1638096,20250701-3813-1-0110-0001.jpg,2025-07-01 19:12:03,2025-07-01 19:11:29.622374,33.377626,2
1638095,20250701-3812-1-0110-0001.jpg,2025-07-01 19:11:46,2025-07-01 19:11:20.556161,25.443839,1
1638094,20250701-3811-1-0110-0001.jpg,2025-07-01 19:11:35,2025-07-01 19:11:10.869874,24.130126,2
1638093,20250701-3810-1-0110-0001.jpg,2025-07-01 19:11:34,2025-07-01 19:10:59.970193,34.029807,0
1638092,20250701-3809-1-0110-0001.jpg,2025-07-01 19:11:21,2025-07-01 19:10:50.805695,30.194305,3
1638091,20250701-3808-1-0110-0001.jpg,2025-07-01 19:11:07,2025-07-01 19:10:42.226169,24.773831,3
1638089,20250701-3806-1-0110-0001.jpg,2025-07-01 19:10:54,2025-07-01 19:10:23.031873,30.968127,1
1638090,20250701-3807-1-0110-0001.jpg,2025-07-01 19:10:45,2025-07-01 19:10:32.760267,12.239733,0
1638088,20250701-3805-1-0110-0001.jpg,2025-07-01 19:10:42,2025-07-01 19:10:14.488882,27.511118,1
1638087,20250701-3804-1-0110-0001.jpg,2025-07-01 19:10:30,2025-07-01 19:10:04.565396,25.434604,2
1638086,20250701-3803-1-0110-0001.jpg,2025-07-01 19:10:18,2025-07-01 19:09:53.893393,24.106607,3
1638085,20250701-3802-1-0110-0001.jpg,2025-07-01 19:10:18,2025-07-01 19:09:45.440666,32.559334,5
1638084,20250701-3801-1-0110-0001.jpg,2025-07-01 19:10:01,2025-07-01 19:09:36.211383,24.788617,4
1638083,20250701-3800-1-0110-0001.jpg,2025-07-01 19:10:02,2025-07-01 19:09:25.447568,36.552432,3
1638082,20250701-3799-1-0110-0001.jpg,2025-07-01 19:09:46,2025-07-01 19:09:16.013975,29.986025,1
1638081,20250701-3798-1-0110-0001.jpg,2025-07-01 19:09:33,2025-07-01 19:09:05.924892,27.075108,5
1638080,20250701-3797-1-0110-0001.jpg,2025-07-01 19:09:21,2025-07-01 19:08:56.768292,24.231708,2
1638079,20250701-3796-1-0110-0001.jpg,2025-07-01 19:09:09,2025-07-01 19:08:44.164618,24.835382,3
1638078,20250701-3795-1-0110-0001.jpg,2025-07-01 19:08:56,2025-07-01 19:08:33.910244,22.089756,1
1638077,20250701-3794-1-0110-0001.jpg,2025-07-01 19:08:56,2025-07-01 19:08:23.262920,32.73708,4
1638076,20250701-3793-1-0110-0001.jpg,2025-07-01 19:08:41,2025-07-01 19:08:14.470229,26.529771,4
1638075,20250701-3792-1-0110-0001.jpg,2025-07-01 19:08:29,2025-07-01 19:08:04.429026,24.570974,4
1638074,20250701-3791-1-0110-0001.jpg,2025-07-01 19:08:16,2025-07-01 19:07:55.368753,20.631247,6
1638073,20250701-3790-1-0110-0001.jpg,2025-07-01 19:08:17,2025-07-01 19:07:46.476529,30.523471,5
1638072,20250701-3789-1-0110-0001.jpg,2025-07-01 19:08:00,2025-07-01 19:07:36.108749,23.891251,2
1638071,20250701-3788-1-0110-0001.jpg,2025-07-01 19:08:02,2025-07-01 19:07:26.611038,35.388962,4
1638070,20250701-3787-1-0110-0001.jpg,2025-07-01 19:07:46,2025-07-01 19:07:17.904677,28.095323,7
1638069,20250701-3786-1-0110-0001.jpg,2025-07-01 19:07:31,2025-07-01 19:07:06.189813,24.810187,3
1638068,20250701-3785-1-0110-0001.jpg,2025-07-01 19:07:19,2025-07-01 19:06:57.070621,21.929379,2
1638067,20250701-3784-1-0110-0001.jpg,2025-07-01 19:07:19,2025-07-01 19:06:47.908349,31.091651,5
1638066,20250701-3783-1-0110-0001.jpg,2025-07-01 19:07:04,2025-07-01 19:06:37.506909,26.493091,3
1638065,20250701-3782-1-0110-0001.jpg,2025-07-01 19:06:50,2025-07-01 19:06:27.253921,22.746079,3
1638064,20250701-3781-1-0110-0001.jpg,2025-07-01 19:06:50,2025-07-01 19:06:18.396805,31.603195,0
1638062,20250701-3779-1-0110-0001.jpg,2025-07-01 19:06:35,2025-07-01 19:05:58.694540,36.30546,2
1638063,20250701-3780-1-0110-0001.jpg,2025-07-01 19:06:33,2025-07-01 19:06:07.774566,25.225434,2
1638061,20250701-3778-1-0110-0001.jpg,2025-07-01 19:06:17,2025-07-01 19:05:49.987384,27.012616,2
1638060,20250701-3777-1-0110-0001.jpg,2025-07-01 19:06:04,2025-07-01 19:05:39.531859,24.468141,4
1638059,20250701-3776-1-0110-0001.jpg,2025-07-01 19:06:04,2025-07-01 19:05:29.697955,34.302045,1
1638058,20250701-3775-1-0110-0001.jpg,2025-07-01 19:05:49,2025-07-01 19:05:20.338309,28.661691,1
1638057,20250701-3774-1-0110-0001.jpg,2025-07-01 19:05:36,2025-07-01 19:05:09.989964,26.010036,1
1638056,20250701-3773-1-0110-0001.jpg,2025-07-01 19:05:34,2025-07-01 19:05:00.203435,33.796565,3
1638055,20250701-3772-1-0110-0001.jpg,2025-07-01 19:05:19,2025-07-01 19:04:50.812192,28.187808,0
1638054,20250701-3771-1-0110-0001.jpg,2025-07-01 19:05:05,2025-07-01 19:04:41.285256,23.714744,0
1638053,20250701-3770-1-0110-0001.jpg,2025-07-01 19:05:06,2025-07-01 19:04:32.199896,33.800104,1
1638052,20250701-3769-1-0110-0001.jpg,2025-07-01 19:04:51,2025-07-01 19:04:22.769408,28.230592,0
1638051,20250701-3768-1-0110-0001.jpg,2025-07-01 19:04:38,2025-07-01 19:04:12.422103,25.577897,0
1638050,20250701-3767-1-0110-0001.jpg,2025-07-01 19:04:25,2025-07-01 19:04:02.146281,22.853719,0
1638049,20250701-3766-1-0110-0001.jpg,2025-07-01 19:04:24,2025-07-01 19:03:53.538649,30.461351,1
1638048,20250701-3765-1-0110-0001.jpg,2025-07-01 19:04:10,2025-07-01 19:03:43.555103,26.444897,5
1638047,20250701-3764-1-0110-0001.jpg,2025-07-01 19:03:56,2025-07-01 19:03:34.038550,21.96145,1
1638046,20250701-3763-1-0110-0001.jpg,2025-07-01 19:03:56,2025-07-01 19:03:25.129509,30.870491,1
1638045,20250701-3762-1-0110-0001.jpg,2025-07-01 19:03:41,2025-07-01 19:03:15.278363,25.721637,1
1638044,20250701-3761-1-0110-0001.jpg,2025-07-01 19:03:28,2025-07-01 19:03:05.063853,22.936147,1
1638043,20250701-3760-1-0110-0001.jpg,2025-07-01 19:03:28,2025-07-01 19:02:55.784589,32.215411,0
1638042,20250701-3759-1-0110-0001.jpg,2025-07-01 19:03:13,2025-07-01 19:02:46.985982,26.014018,2
1638041,20250701-3758-1-0110-0001.jpg,2025-07-01 19:03:00,2025-07-01 19:02:37.006273,22.993727,1
1638040,20250701-3757-1-0110-0001.jpg,2025-07-01 19:03:00,2025-07-01 19:02:26.728771,33.271229,2
1638039,20250701-3756-1-0110-0001.jpg,2025-07-01 19:02:46,2025-07-01 19:02:17.125065,28.874935,1
1638038,20250701-3755-1-0110-0001.jpg,2025-07-01 19:02:31,2025-07-01 19:02:06.170310,24.82969,1
1638037,20250701-3754-1-0110-0001.jpg,2025-07-01 19:02:33,2025-07-01 19:01:56.621875,36.378125,0
1638036,20250701-3753-1-0110-0001.jpg,2025-07-01 19:02:16,2025-07-01 19:01:48.125268,27.874732,0
1638035,20250701-3752-1-0110-0001.jpg,2025-07-01 19:02:03,2025-07-01 19:01:37.512221,25.487779,1
