id_imagem,imagem,data_hora_hora_processamento,data_hora_registro,time_difference_seconds,num_lesoes
2647275,20250625-0834-2-0110-2500.jpg,2025-06-25 17:35:28,2025-06-25 17:35:17.990671,10.009329,4
2647241,20250625-0817-2-0110-2500.jpg,2025-06-25 17:27:57,2025-06-25 17:27:46.926296,10.073704,2
2647232,20250625-0813-1-0110-2500.jpg,2025-06-25 17:26:00,2025-06-25 17:25:49.998371,10.001629,4
2647165,20250625-0779-2-0110-2500.jpg,2025-06-25 17:01:44,2025-06-25 17:01:33.846929,10.153071,2
2647129,20250625-0761-2-0110-2500.jpg,2025-06-25 16:52:32,2025-06-25 16:52:21.811794,10.188206,2
2647105,20250625-0749-2-0110-2500.jpg,2025-06-25 16:47:03,2025-06-25 16:46:52.951948,10.048052,2
2647095,20250625-0744-2-0110-2500.jpg,2025-06-25 16:44:39,2025-06-25 16:44:28.836978,10.163022,4
2647078,20250625-0736-1-0110-2500.jpg,2025-06-25 16:40:38,2025-06-25 16:40:27.978062,10.021938,2
2647062,20250625-0728-1-0110-2500.jpg,2025-06-25 16:36:57,2025-06-25 16:36:46.989659,10.010341,2
2647056,20250625-0725-1-0110-2500.jpg,2025-06-25 16:35:40,2025-06-25 16:35:29.834058,10.165942,3
2647052,20250625-0723-1-0110-2500.jpg,2025-06-25 16:34:52,2025-06-25 16:34:41.831414,10.168586,3
2647046,20250625-0720-1-0110-2500.jpg,2025-06-25 16:33:35,2025-06-25 16:33:24.986588,10.013412,2
2647035,20250625-0714-2-0110-2500.jpg,2025-06-25 16:31:11,2025-06-25 16:31:00.865011,10.134989,3
2647017,20250625-0705-2-0110-2500.jpg,2025-06-25 16:26:23,2025-06-25 16:26:12.941658,10.058342,3
2647014,20250625-0704-1-0110-2500.jpg,2025-06-25 16:24:43,2025-06-25 16:24:32.900615,10.099385,3
2646925,20250625-0659-2-0110-2500.jpg,2025-06-25 15:41:01,2025-06-25 15:40:50.857410,10.14259,2
2646878,20250625-0636-1-0110-2500.jpg,2025-06-25 15:29:39,2025-06-25 15:29:28.720896,10.279104,5
2646835,20250625-0614-2-0110-2500.jpg,2025-06-25 15:19:43,2025-06-25 15:19:32.824615,10.175385,2
2646811,20250625-0602-2-0110-2500.jpg,2025-06-25 15:14:26,2025-06-25 15:14:15.877990,10.12201,5
2646566,20250625-0480-2-0110-2500.jpg,2025-06-25 13:51:44,2025-06-25 13:51:33.892824,10.107176,5
2646519,20250625-0457-1-0110-2500.jpg,2025-06-25 13:40:35,2025-06-25 13:40:24.822325,10.177675,4
2646460,20250625-0427-2-0110-2500.jpg,2025-06-25 12:20:36,2025-06-25 12:20:25.769516,10.230484,2
2646374,20250625-0384-2-0110-2500.jpg,2025-06-25 12:01:13,2025-06-25 12:01:02.694018,10.305982,2
2646307,20250625-0351-1-0110-2500.jpg,2025-06-25 11:44:31,2025-06-25 11:44:20.972798,10.027202,2
2646301,20250625-0348-1-0110-2500.jpg,2025-06-25 11:42:55,2025-06-25 11:42:44.876295,10.123705,0
2646251,20250625-0323-1-0110-2500.jpg,2025-06-25 11:31:39,2025-06-25 11:31:28.766074,10.233926,6
2646198,20250625-0296-2-0110-2500.jpg,2025-06-25 11:14:07,2025-06-25 11:13:56.860673,10.139327,1
2646195,20250625-0295-1-0110-2500.jpg,2025-06-25 11:13:19,2025-06-25 11:13:08.975042,10.024958,1
2646117,20250625-0256-1-0110-2500.jpg,2025-06-25 10:54:27,2025-06-25 10:54:16.985495,10.014505,2
2645969,20250625-0182-1-0110-2500.jpg,2025-06-25 09:55:10,2025-06-25 09:54:59.915026,10.084974,1
2645884,20250625-0139-2-0110-2500.jpg,2025-06-25 09:35:39,2025-06-25 09:35:28.992591,10.007409,2
2645880,20250625-0137-2-0110-2500.jpg,2025-06-25 09:34:51,2025-06-25 09:34:40.994361,10.005639,2
2645839,20250625-0117-1-0110-2500.jpg,2025-06-25 09:22:18,2025-06-25 09:22:07.950547,10.049453,0
2645803,20250625-0099-1-0110-2500.jpg,2025-06-25 09:12:40,2025-06-25 09:12:29.917461,10.082539,4
2645734,20250625-0064-2-0110-2500.jpg,2025-06-25 08:53:38,2025-06-25 08:53:27.885010,10.11499,1
2645637,20250625-0016-1-0110-2500.jpg,2025-06-25 08:28:07,2025-06-25 08:27:56.862895,10.137105,3
2645608,20250625-0001-2-0110-2500.jpg,2025-06-25 08:20:01,2025-06-25 08:19:50.183874,10.816126,3
2645607,20250625-0001-1-0110-2500.jpg,2025-06-25 08:19:57,2025-06-25 08:19:43.303557,13.696443,2
