id_imagem,imagem,data_hora_hora_processamento,data_hora_registro,time_difference_seconds,num_lesoes
3484576,20250616-1317-1-0110-0791.jpg,2025-06-16 23:51:33,2025-06-16 23:51:19.758882,13.241118,3
3484574,20250616-1316-1-0110-0791.jpg,2025-06-16 23:51:08,2025-06-16 23:50:55.143354,12.856646,1
3484573,20250616-1315-2-0110-0791.jpg,2025-06-16 23:50:55,2025-06-16 23:50:42.745595,12.254405,0
3484572,20250616-1315-1-0110-0791.jpg,2025-06-16 23:50:37,2025-06-16 23:50:24.868810,12.13119,3
3484571,20250616-1314-2-0110-0791.jpg,2025-06-16 23:50:26,2025-06-16 23:50:12.473250,13.52675,3
3484570,20250616-1314-1-0110-0791.jpg,2025-06-16 23:49:52,2025-06-16 23:49:38.674007,13.325993,2
3484569,20250616-1313-2-0110-0791.jpg,2025-06-16 23:49:38,2025-06-16 23:49:26.462071,11.537929,5
3484568,20250616-1313-1-0110-0791.jpg,2025-06-16 23:49:27,2025-06-16 23:49:14.080557,12.919443,1
3484567,20250616-1312-2-0110-0791.jpg,2025-06-16 23:49:11,2025-06-16 23:48:56.182479,14.817521,5
3484566,20250616-1312-1-0110-0791.jpg,2025-06-16 23:48:57,2025-06-16 23:48:43.818543,13.181457,2
3484565,20250616-1311-2-0110-0791.jpg,2025-06-16 23:48:45,2025-06-16 23:48:31.433968,13.566032,4
3484564,20250616-1311-1-0110-0791.jpg,2025-06-16 23:48:33,2025-06-16 23:48:19.115258,13.884742,2
3484563,20250616-1310-2-0110-0791.jpg,2025-06-16 23:48:07,2025-06-16 23:47:54.407251,12.592749,3
3484562,20250616-1310-1-0110-0791.jpg,2025-06-16 23:47:44,2025-06-16 23:47:31.595330,12.40467,4
3484561,20250616-1309-2-0110-0791.jpg,2025-06-16 23:47:35,2025-06-16 23:47:19.078679,15.921321,9
3484560,20250616-1309-1-0110-0791.jpg,2025-06-16 23:47:19,2025-06-16 23:47:06.140826,12.859174,2
3484559,20250616-1308-2-0110-0791.jpg,2025-06-16 23:46:25,2025-06-16 23:46:14.318338,10.681662,0
3484558,20250616-1308-1-0110-0791.jpg,2025-06-16 23:46:07,2025-06-16 23:45:54.872763,12.127237,4
3484557,20250616-1307-2-0110-0791.jpg,2025-06-16 23:45:47,2025-06-16 23:45:34.093360,12.90664,3
3484556,20250616-1307-1-0110-0791.jpg,2025-06-16 23:45:32,2025-06-16 23:45:21.560812,10.439188,0
3484555,20250616-1306-2-0110-0791.jpg,2025-06-16 23:45:23,2025-06-16 23:45:09.408617,13.591383,2
3484554,20250616-1306-1-0110-0791.jpg,2025-06-16 23:45:09,2025-06-16 23:44:56.444389,12.555611,4
3484553,20250616-1305-2-0110-0791.jpg,2025-06-16 23:44:57,2025-06-16 23:44:44.131288,12.868712,6
3484552,20250616-1305-1-0110-0791.jpg,2025-06-16 23:44:41,2025-06-16 23:44:26.795928,14.204072,1
3484551,20250616-1304-2-0110-0791.jpg,2025-06-16 23:44:27,2025-06-16 23:44:14.238109,12.761891,3
3484550,20250616-1304-1-0110-0791.jpg,2025-06-16 23:44:13,2025-06-16 23:44:01.492593,11.507407,0
3484549,20250616-1303-2-0110-0791.jpg,2025-06-16 23:43:54,2025-06-16 23:43:40.201067,13.798933,3
3484548,20250616-1303-1-0110-0791.jpg,2025-06-16 23:43:33,2025-06-16 23:43:19.321121,13.678879,1
3484547,20250616-1302-2-0110-0791.jpg,2025-06-16 23:43:17,2025-06-16 23:43:06.849178,10.150822,0
3484546,20250616-1302-1-0110-0791.jpg,2025-06-16 23:43:08,2025-06-16 23:42:54.214178,13.785822,2
3484545,20250616-1301-2-0110-0791.jpg,2025-06-16 23:42:55,2025-06-16 23:42:41.823607,13.176393,3
3484543,20250616-1300-2-0110-0791.jpg,2025-06-16 23:42:16,2025-06-16 23:42:05.623999,10.376001,0
3484542,20250616-1300-1-0110-0791.jpg,2025-06-16 23:42:05,2025-06-16 23:41:53.499943,11.500057,3
3484541,20250616-1299-2-0110-0791.jpg,2025-06-16 23:41:39,2025-06-16 23:41:28.100990,10.89901,0
3484540,20250616-1299-1-0110-0791.jpg,2025-06-16 23:41:30,2025-06-16 23:41:15.953472,14.046528,3
3484539,20250616-1298-2-0110-0791.jpg,2025-06-16 23:40:40,2025-06-16 23:40:26.121150,13.87885,3
3484538,20250616-1298-1-0110-0791.jpg,2025-06-16 23:40:28,2025-06-16 23:40:13.089216,14.910784,3
3484537,20250616-1297-2-0110-0791.jpg,2025-06-16 23:40:14,2025-06-16 23:40:00.798160,13.20184,1
3484536,20250616-1297-1-0110-0791.jpg,2025-06-16 23:40:02,2025-06-16 23:39:48.335240,13.66476,1
3484534,20250616-1296-1-0110-0791.jpg,2025-06-16 23:39:34,2025-06-16 23:39:19.788896,14.211104,1
3484533,20250616-1295-2-0110-0791.jpg,2025-06-16 23:39:20,2025-06-16 23:39:07.316081,12.683919,2
3484532,20250616-1295-1-0110-0791.jpg,2025-06-16 23:38:55,2025-06-16 23:38:42.082077,12.917923,2
3484531,20250616-1294-2-0110-0791.jpg,2025-06-16 23:38:32,2025-06-16 23:38:20.597684,11.402316,0
3484530,20250616-1294-1-0110-0791.jpg,2025-06-16 23:38:21,2025-06-16 23:38:08.514644,12.485356,0
3484529,20250616-1293-2-0110-0791.jpg,2025-06-16 23:37:58,2025-06-16 23:37:44.870930,13.12907,3
3484528,20250616-1293-1-0110-0791.jpg,2025-06-16 23:37:39,2025-06-16 23:37:27.412238,11.587762,2
3484527,20250616-1292-2-0110-0791.jpg,2025-06-16 23:37:28,2025-06-16 23:37:14.591083,13.408917,7
3484526,20250616-1292-1-0110-0791.jpg,2025-06-16 23:37:16,2025-06-16 23:37:02.154556,13.845444,2
3484525,20250616-1291-2-0110-0791.jpg,2025-06-16 23:37:04,2025-06-16 23:36:49.808643,14.191357,1
3484524,20250616-1291-1-0110-0791.jpg,2025-06-16 23:36:50,2025-06-16 23:36:37.001391,12.998609,0
3484523,20250616-1290-2-0110-0791.jpg,2025-06-16 23:36:37,2025-06-16 23:36:24.499191,12.500809,0
3484522,20250616-1290-1-0110-0791.jpg,2025-06-16 23:36:26,2025-06-16 23:36:12.245717,13.754283,3
3484521,20250616-1289-2-0110-0791.jpg,2025-06-16 23:36:02,2025-06-16 23:35:49.299646,12.700354,10
3484520,20250616-1289-1-0110-0791.jpg,2025-06-16 23:35:50,2025-06-16 23:35:36.373648,13.626352,0
3484519,20250616-1288-2-0110-0791.jpg,2025-06-16 23:35:25,2025-06-16 23:35:10.527646,14.472354,3
3484518,20250616-1288-1-0110-0791.jpg,2025-06-16 23:35:12,2025-06-16 23:34:58.064287,13.935713,4
3484517,20250616-1287-2-0110-0791.jpg,2025-06-16 23:34:58,2025-06-16 23:34:45.164964,12.835036,1
3484516,20250616-1287-1-0110-0791.jpg,2025-06-16 23:34:45,2025-06-16 23:34:32.764095,12.235905,3
3484515,20250616-1286-2-0110-0791.jpg,2025-06-16 23:34:33,2025-06-16 23:34:20.575051,12.424949,2
3484514,20250616-1286-1-0110-0791.jpg,2025-06-16 23:34:17,2025-06-16 23:34:04.272947,12.727053,3
3484513,20250616-1285-2-0110-0791.jpg,2025-06-16 23:34:01,2025-06-16 23:33:47.431955,13.568045,3
3484512,20250616-1285-1-0110-0791.jpg,2025-06-16 23:33:46,2025-06-16 23:33:34.452737,11.547263,2
3484511,20250616-1284-2-0110-0791.jpg,2025-06-16 23:33:35,2025-06-16 23:33:22.243787,12.756213,4
3484510,20250616-1284-1-0110-0791.jpg,2025-06-16 23:33:23,2025-06-16 23:33:09.306370,13.69363,4
3484509,20250616-1283-2-0110-0791.jpg,2025-06-16 23:32:51,2025-06-16 23:32:38.409952,12.590048,1
3484508,20250616-1283-1-0110-0791.jpg,2025-06-16 23:30:54,2025-06-16 23:30:43.130662,10.869338,0
3484507,20250616-1282-2-0110-0791.jpg,2025-06-16 23:30:42,2025-06-16 23:30:30.828759,11.171241,0
3484506,20250616-1282-1-0110-0791.jpg,2025-06-16 23:30:31,2025-06-16 23:30:18.203864,12.796136,0
3484505,20250616-1281-2-0110-0791.jpg,2025-06-16 23:30:19,2025-06-16 23:30:05.645939,13.354061,3
3484504,20250616-1281-1-0110-0791.jpg,2025-06-16 23:30:06,2025-06-16 23:29:53.377696,12.622304,0
3484503,20250616-1280-2-0110-0791.jpg,2025-06-16 23:29:43,2025-06-16 23:29:30.863549,12.136451,2
3484502,20250616-1280-1-0110-0791.jpg,2025-06-16 23:29:31,2025-06-16 23:29:17.935207,13.064793,2
3484501,20250616-1279-2-0110-0791.jpg,2025-06-16 23:29:18,2025-06-16 23:29:05.651423,12.348577,2
3484500,20250616-1279-1-0110-0791.jpg,2025-06-16 23:29:07,2025-06-16 23:28:53.448729,13.551271,2
3484499,20250616-1278-2-0110-0791.jpg,2025-06-16 23:28:55,2025-06-16 23:28:40.408698,14.591302,4
3484498,20250616-1278-1-0110-0791.jpg,2025-06-16 23:28:36,2025-06-16 23:28:23.126754,12.873246,3
3484497,20250616-1277-2-0110-0791.jpg,2025-06-16 23:28:21,2025-06-16 23:28:09.918252,11.081748,0
3484496,20250616-1277-1-0110-0791.jpg,2025-06-16 23:28:08,2025-06-16 23:27:57.584688,10.415312,0
3484495,20250616-1276-2-0110-0791.jpg,2025-06-16 23:27:50,2025-06-16 23:27:35.309210,14.69079,5
3484494,20250616-1276-1-0110-0791.jpg,2025-06-16 23:27:38,2025-06-16 23:27:22.961477,15.038523,3
3484493,20250616-1275-2-0110-0791.jpg,2025-06-16 23:27:23,2025-06-16 23:27:10.661359,12.338641,4
3484492,20250616-1275-1-0110-0791.jpg,2025-06-16 23:27:09,2025-06-16 23:26:57.548893,11.451107,0
3484491,20250616-1274-2-0110-0791.jpg,2025-06-16 23:26:58,2025-06-16 23:26:45.361552,12.638448,1
3484490,20250616-1274-1-0110-0791.jpg,2025-06-16 23:26:01,2025-06-16 23:25:48.064161,12.935839,1
3484489,20250616-1273-2-0110-0791.jpg,2025-06-16 23:25:47,2025-06-16 23:25:35.801058,11.198942,4
3484488,20250616-1273-1-0110-0791.jpg,2025-06-16 23:25:24,2025-06-16 23:25:11.627004,12.372996,3
3484487,20250616-1272-2-0110-0791.jpg,2025-06-16 23:25:13,2025-06-16 23:24:58.719628,14.280372,3
3484486,20250616-1272-1-0110-0791.jpg,2025-06-16 23:24:59,2025-06-16 23:24:46.409918,12.590082,0
3484485,20250616-1271-2-0110-0791.jpg,2025-06-16 23:24:46,2025-06-16 23:24:33.878794,12.121206,0
3484484,20250616-1271-1-0110-0791.jpg,2025-06-16 23:24:29,2025-06-16 23:24:16.567627,12.432373,2
3484483,20250616-1270-2-0110-0791.jpg,2025-06-16 23:24:18,2025-06-16 23:24:04.227286,13.772714,5
3484482,20250616-1270-1-0110-0791.jpg,2025-06-16 23:24:04,2025-06-16 23:23:51.361857,12.638143,2
3484481,20250616-1269-2-0110-0791.jpg,2025-06-16 23:23:53,2025-06-16 23:23:38.961335,14.038665,2
3484480,20250616-1269-1-0110-0791.jpg,2025-06-16 23:23:38,2025-06-16 23:23:26.080399,11.919601,0
3484478,20250616-1268-1-0110-0791.jpg,2025-06-16 23:23:03,2025-06-16 23:22:51.190939,11.809061,4
3484477,20250616-1267-2-0110-0791.jpg,2025-06-16 23:22:52,2025-06-16 23:22:38.973786,13.026214,1
3484476,20250616-1267-1-0110-0791.jpg,2025-06-16 23:22:34,2025-06-16 23:22:21.023517,12.976483,1
3484475,20250616-1266-2-0110-0791.jpg,2025-06-16 23:22:19,2025-06-16 23:22:07.939894,11.060106,0
3484474,20250616-1266-1-0110-0791.jpg,2025-06-16 23:22:09,2025-06-16 23:21:55.745129,13.254871,1
3484473,20250616-1265-2-0110-0791.jpg,2025-06-16 23:21:56,2025-06-16 23:21:42.930914,13.069086,3
3484472,20250616-1265-1-0110-0791.jpg,2025-06-16 23:21:42,2025-06-16 23:21:30.382992,11.617008,0
3484471,20250616-1264-2-0110-0791.jpg,2025-06-16 23:21:32,2025-06-16 23:21:18.854541,13.145459,2
3484470,20250616-1264-1-0110-0791.jpg,2025-06-16 23:21:20,2025-06-16 23:21:07.069589,12.930411,2
3484469,20250616-1263-2-0110-0791.jpg,2025-06-16 23:21:08,2025-06-16 23:20:55.122329,12.877671,0
3484468,20250616-1263-1-0110-0791.jpg,2025-06-16 23:20:50,2025-06-16 23:20:36.673686,13.326314,5
3484467,20250616-1262-2-0110-0791.jpg,2025-06-16 23:20:38,2025-06-16 23:20:24.762040,13.23796,1
3484466,20250616-1262-1-0110-0791.jpg,2025-06-16 23:20:26,2025-06-16 23:20:13.084182,12.915818,1
3484465,20250616-1261-2-0110-0791.jpg,2025-06-16 23:20:15,2025-06-16 23:20:00.808155,14.191845,4
3484464,20250616-1261-1-0110-0791.jpg,2025-06-16 23:20:03,2025-06-16 23:19:49.030695,13.969305,2
3484463,20250616-1260-2-0110-0791.jpg,2025-06-16 23:19:51,2025-06-16 23:19:37.233351,13.766649,2
3484462,20250616-1260-1-0110-0791.jpg,2025-06-16 23:19:39,2025-06-16 23:19:25.354111,13.645889,3
3484461,20250616-1259-2-0110-0791.jpg,2025-06-16 23:19:22,2025-06-16 23:19:07.470601,14.529399,3
3484460,20250616-1259-1-0110-0791.jpg,2025-06-16 23:19:10,2025-06-16 23:18:55.518834,14.481166,3
3484459,20250616-1258-2-0110-0791.jpg,2025-06-16 23:18:56,2025-06-16 23:18:43.784694,12.215306,2
3484458,20250616-1258-1-0110-0791.jpg,2025-06-16 23:18:38,2025-06-16 23:18:25.260617,12.739383,0
3484456,20250616-1257-1-0110-0791.jpg,2025-06-16 23:18:14,2025-06-16 23:18:01.146744,12.853256,0
