id_imagem,imagem,data_hora_hora_processamento,data_hora_registro,time_difference_seconds,num_lesoes
3513207,20250628-0818-2-0110-0791.jpg,2025-06-28 16:52:11,2025-06-28 16:51:57.833421,13.166579,3
3513206,20250628-0818-1-0110-0791.jpg,2025-06-28 16:52:02,2025-06-28 16:51:47.579044,14.420956,4
3513205,20250628-0817-2-0110-0791.jpg,2025-06-28 16:51:52,2025-06-28 16:51:37.602755,14.397245,3
3513204,20250628-0817-1-0110-0791.jpg,2025-06-28 16:51:42,2025-06-28 16:51:27.903803,14.096197,2
3513203,20250628-0816-2-0110-0791.jpg,2025-06-28 16:50:57,2025-06-28 16:50:43.116937,13.883063,3
3513202,20250628-0816-1-0110-0791.jpg,2025-06-28 16:50:22,2025-06-28 16:50:07.721642,14.278358,6
3513201,20250628-0815-2-0110-0791.jpg,2025-06-28 16:47:51,2025-06-28 16:47:36.735402,14.264598,2
3513200,20250628-0815-1-0110-0791.jpg,2025-06-28 16:47:42,2025-06-28 16:47:26.971361,15.028639,3
3513199,20250628-0814-2-0110-0791.jpg,2025-06-28 16:47:30,2025-06-28 16:47:17.465478,12.534522,0
3513198,20250628-0814-1-0110-0791.jpg,2025-06-28 16:47:18,2025-06-28 16:47:07.909164,10.090836,0
3513197,20250628-0813-2-0110-0791.jpg,2025-06-28 16:46:53,2025-06-28 16:46:40.957105,12.042895,0
3513196,20250628-0813-1-0110-0791.jpg,2025-06-28 16:46:10,2025-06-28 16:45:55.225890,14.77411,2
3513195,20250628-0812-2-0110-0791.jpg,2025-06-28 16:46:00,2025-06-28 16:45:45.618390,14.38161,5
3513194,20250628-0812-1-0110-0791.jpg,2025-06-28 16:45:46,2025-06-28 16:45:35.282906,10.717094,0
3513193,20250628-0811-2-0110-0791.jpg,2025-06-28 16:44:19,2025-06-28 16:44:05.041082,13.958918,4
3513192,20250628-0811-1-0110-0791.jpg,2025-06-28 16:44:06,2025-06-28 16:43:55.383958,10.616042,0
3513191,20250628-0810-2-0110-0791.jpg,2025-06-28 16:43:30,2025-06-28 16:43:16.111790,13.88821,5
3513190,20250628-0810-1-0110-0791.jpg,2025-06-28 16:43:20,2025-06-28 16:43:06.738862,13.261138,2
3513189,20250628-0809-2-0110-0791.jpg,2025-06-28 16:41:09,2025-06-28 16:40:56.391824,12.608176,3
3513188,20250628-0809-1-0110-0791.jpg,2025-06-28 16:41:00,2025-06-28 16:40:46.828096,13.171904,2
3513187,20250628-0808-2-0110-0791.jpg,2025-06-28 16:40:51,2025-06-28 16:40:36.844510,14.15549,2
3513186,20250628-0808-1-0110-0791.jpg,2025-06-28 16:40:41,2025-06-28 16:40:26.803235,14.196765,4
3513185,20250628-0807-2-0110-0791.jpg,2025-06-28 16:40:31,2025-06-28 16:40:16.599394,14.400606,5
3513184,20250628-0807-1-0110-0791.jpg,2025-06-28 16:40:18,2025-06-28 16:40:06.468996,11.531004,1
3513183,20250628-0806-2-0110-0791.jpg,2025-06-28 16:40:10,2025-06-28 16:39:56.556243,13.443757,3
3513182,20250628-0806-1-0110-0791.jpg,2025-06-28 16:39:58,2025-06-28 16:39:43.038468,14.961532,4
3513181,20250628-0805-2-0110-0791.jpg,2025-06-28 16:39:47,2025-06-28 16:39:32.970845,14.029155,5
3513180,20250628-0805-1-0110-0791.jpg,2025-06-28 16:39:37,2025-06-28 16:39:22.870345,14.129655,3
3513179,20250628-0804-2-0110-0791.jpg,2025-06-28 16:39:27,2025-06-28 16:39:13.244676,13.755324,4
3513178,20250628-0804-1-0110-0791.jpg,2025-06-28 16:39:15,2025-06-28 16:39:02.964204,12.035796,0
3513177,20250628-0803-2-0110-0791.jpg,2025-06-28 16:38:56,2025-06-28 16:38:43.566498,12.433502,0
3513176,20250628-0803-1-0110-0791.jpg,2025-06-28 16:38:47,2025-06-28 16:38:33.548706,13.451294,5
3513175,20250628-0802-2-0110-0791.jpg,2025-06-28 16:38:38,2025-06-28 16:38:23.246104,14.753896,3
3513174,20250628-0802-1-0110-0791.jpg,2025-06-28 16:38:27,2025-06-28 16:38:13.081955,13.918045,4
3513173,20250628-0801-2-0110-0791.jpg,2025-06-28 16:38:15,2025-06-28 16:38:03.006922,11.993078,2
3513172,20250628-0801-1-0110-0791.jpg,2025-06-28 16:38:06,2025-06-28 16:37:53.561622,12.438378,1
3513170,20250628-0800-1-0110-0791.jpg,2025-06-28 16:37:22,2025-06-28 16:37:06.289954,15.710046,6
3513169,20250628-0799-2-0110-0791.jpg,2025-06-28 16:37:12,2025-06-28 16:36:56.449418,15.550582,4
3513168,20250628-0799-1-0110-0791.jpg,2025-06-28 16:37:02,2025-06-28 16:36:46.816112,15.183888,3
3513167,20250628-0798-2-0110-0791.jpg,2025-06-28 16:36:50,2025-06-28 16:36:36.643535,13.356465,4
3513166,20250628-0798-1-0110-0791.jpg,2025-06-28 16:36:41,2025-06-28 16:36:25.847965,15.152035,5
3513165,20250628-0797-2-0110-0791.jpg,2025-06-28 16:36:30,2025-06-28 16:36:15.474427,14.525573,1
3513164,20250628-0797-1-0110-0791.jpg,2025-06-28 16:36:19,2025-06-28 16:36:05.243758,13.756242,1
3513163,20250628-0796-2-0110-0791.jpg,2025-06-28 16:35:57,2025-06-28 16:35:43.344809,13.655191,5
3513162,20250628-0796-1-0110-0791.jpg,2025-06-28 16:35:41,2025-06-28 16:35:26.492344,14.507656,5
3513161,20250628-0795-2-0110-0791.jpg,2025-06-28 16:35:31,2025-06-28 16:35:16.444912,14.555088,5
3513160,20250628-0795-1-0110-0791.jpg,2025-06-28 16:35:19,2025-06-28 16:35:05.573084,13.426916,3
3513159,20250628-0794-2-0110-0791.jpg,2025-06-28 16:35:06,2025-06-28 16:34:54.847374,11.152626,0
3513158,20250628-0794-1-0110-0791.jpg,2025-06-28 16:33:48,2025-06-28 16:33:33.131927,14.868073,5
3513157,20250628-0793-2-0110-0791.jpg,2025-06-28 16:33:36,2025-06-28 16:33:22.309208,13.690792,2
3513156,20250628-0793-1-0110-0791.jpg,2025-06-28 16:33:26,2025-06-28 16:33:12.474307,13.525693,4
3513155,20250628-0792-2-0110-0791.jpg,2025-06-28 16:33:14,2025-06-28 16:33:01.517274,12.482726,1
3513154,20250628-0792-1-0110-0791.jpg,2025-06-28 16:33:05,2025-06-28 16:32:51.532615,13.467385,2
3513153,20250628-0791-2-0110-0791.jpg,2025-06-28 16:32:52,2025-06-28 16:32:40.697171,11.302829,0
3513152,20250628-0791-1-0110-0791.jpg,2025-06-28 16:32:45,2025-06-28 16:32:30.222742,14.777258,1
3513151,20250628-0790-2-0110-0791.jpg,2025-06-28 16:32:33,2025-06-28 16:32:19.443227,13.556773,5
3513150,20250628-0790-1-0110-0791.jpg,2025-06-28 16:32:23,2025-06-28 16:32:09.397030,13.60297,2
3513149,20250628-0789-2-0110-0791.jpg,2025-06-28 16:32:12,2025-06-28 16:31:58.723188,13.276812,5
3513148,20250628-0789-1-0110-0791.jpg,2025-06-28 16:32:03,2025-06-28 16:31:48.200552,14.799448,3
3513147,20250628-0788-2-0110-0791.jpg,2025-06-28 16:31:53,2025-06-28 16:31:37.652673,15.347327,7
3513146,20250628-0788-1-0110-0791.jpg,2025-06-28 16:31:42,2025-06-28 16:31:27.389080,14.61092,5
3513145,20250628-0787-2-0110-0791.jpg,2025-06-28 16:31:32,2025-06-28 16:31:16.760600,15.2394,3
3513144,20250628-0787-1-0110-0791.jpg,2025-06-28 16:31:20,2025-06-28 16:31:06.096568,13.903432,1
3513143,20250628-0786-2-0110-0791.jpg,2025-06-28 16:31:10,2025-06-28 16:30:55.356782,14.643218,4
3513142,20250628-0786-1-0110-0791.jpg,2025-06-28 16:31:00,2025-06-28 16:30:45.266990,14.73301,3
3513141,20250628-0785-2-0110-0791.jpg,2025-06-28 16:30:50,2025-06-28 16:30:34.715255,15.284745,5
3513140,20250628-0785-1-0110-0791.jpg,2025-06-28 16:30:37,2025-06-28 16:30:24.011318,12.988682,1
3513139,20250628-0784-2-0110-0791.jpg,2025-06-28 16:30:28,2025-06-28 16:30:13.280159,14.719841,3
3513138,20250628-0784-1-0110-0791.jpg,2025-06-28 16:29:56,2025-06-28 16:29:41.810229,14.189771,5
3513137,20250628-0783-2-0110-0791.jpg,2025-06-28 16:29:46,2025-06-28 16:29:31.220771,14.779229,5
3513135,20250628-0782-2-0110-0791.jpg,2025-06-28 16:29:03,2025-06-28 16:28:50.218708,12.781292,2
3513134,20250628-0782-1-0110-0791.jpg,2025-06-28 16:28:54,2025-06-28 16:28:40.182043,13.817957,2
3513133,20250628-0781-2-0110-0791.jpg,2025-06-28 16:27:57,2025-06-28 16:27:43.442829,13.557171,1
3513132,20250628-0781-1-0110-0791.jpg,2025-06-28 16:27:25,2025-06-28 16:27:12.003013,12.996987,3
3513131,20250628-0780-2-0110-0791.jpg,2025-06-28 16:27:16,2025-06-28 16:27:01.449667,14.550333,1
3513130,20250628-0780-1-0110-0791.jpg,2025-06-28 16:27:04,2025-06-28 16:26:50.705744,13.294256,1
3513129,20250628-0779-2-0110-0791.jpg,2025-06-28 16:26:52,2025-06-28 16:26:39.853707,12.146293,0
3513128,20250628-0779-1-0110-0791.jpg,2025-06-28 16:26:43,2025-06-28 16:26:29.870596,13.129404,2
3513127,20250628-0778-2-0110-0791.jpg,2025-06-28 16:26:26,2025-06-28 16:26:12.541819,13.458181,4
3513126,20250628-0778-1-0110-0791.jpg,2025-06-28 16:26:17,2025-06-28 16:26:01.810052,15.189948,5
3513125,20250628-0777-2-0110-0791.jpg,2025-06-28 16:26:07,2025-06-28 16:25:51.207007,15.792993,8
3513124,20250628-0777-1-0110-0791.jpg,2025-06-28 16:25:56,2025-06-28 16:25:41.155475,14.844525,4
3513123,20250628-0776-2-0110-0791.jpg,2025-06-28 16:25:23,2025-06-28 16:25:09.006261,13.993739,3
3513122,20250628-0776-1-0110-0791.jpg,2025-06-28 16:25:11,2025-06-28 16:24:58.424963,12.575037,0
3513121,20250628-0775-2-0110-0791.jpg,2025-06-28 16:25:02,2025-06-28 16:24:47.675902,14.324098,3
3513120,20250628-0775-1-0110-0791.jpg,2025-06-28 16:24:50,2025-06-28 16:24:37.606007,12.393993,4
3513119,20250628-0774-2-0110-0791.jpg,2025-06-28 16:24:16,2025-06-28 16:24:02.895451,13.104549,3
3513118,20250628-0774-1-0110-0791.jpg,2025-06-28 16:23:44,2025-06-28 16:23:30.303609,13.696391,4
3513117,20250628-0773-2-0110-0791.jpg,2025-06-28 16:23:35,2025-06-28 16:23:19.593404,15.406596,4
3513116,20250628-0773-1-0110-0791.jpg,2025-06-28 16:23:20,2025-06-28 16:23:06.782058,13.217942,2
3513115,20250628-0772-2-0110-0791.jpg,2025-06-28 16:23:11,2025-06-28 16:22:56.619232,14.380768,4
3513114,20250628-0772-1-0110-0791.jpg,2025-06-28 16:22:38,2025-06-28 16:22:25.151355,12.848645,3
3513113,20250628-0771-2-0110-0791.jpg,2025-06-28 16:22:26,2025-06-28 16:22:14.376668,11.623332,0
3513112,20250628-0771-1-0110-0791.jpg,2025-06-28 16:22:19,2025-06-28 16:22:03.904945,15.095055,5
3513111,20250628-0770-2-0110-0791.jpg,2025-06-28 16:21:39,2025-06-28 16:21:26.794963,12.205037,2
3513110,20250628-0770-1-0110-0791.jpg,2025-06-28 16:21:30,2025-06-28 16:21:16.064942,13.935058,3
3513109,20250628-0769-2-0110-0791.jpg,2025-06-28 16:21:18,2025-06-28 16:21:05.549810,12.45019,3
3513108,20250628-0769-1-0110-0791.jpg,2025-06-28 16:21:09,2025-06-28 16:20:55.285535,13.714465,3
3513107,20250628-0768-2-0110-0791.jpg,2025-06-28 16:20:59,2025-06-28 16:20:44.612539,14.387461,1
3513106,20250628-0768-1-0110-0791.jpg,2025-06-28 16:20:47,2025-06-28 16:20:34.038602,12.961398,4
3513105,20250628-0767-2-0110-0791.jpg,2025-06-28 16:20:38,2025-06-28 16:20:23.407503,14.592497,0
3513104,20250628-0767-1-0110-0791.jpg,2025-06-28 16:20:26,2025-06-28 16:20:12.766744,13.233256,2
3513103,20250628-0766-2-0110-0791.jpg,2025-06-28 16:20:17,2025-06-28 16:20:02.179524,14.820476,5
3513102,20250628-0766-1-0110-0791.jpg,2025-06-28 16:20:07,2025-06-28 16:19:51.981416,15.018584,4
3513101,20250628-0765-2-0110-0791.jpg,2025-06-28 16:19:56,2025-06-28 16:19:41.379340,14.62066,4
3513100,20250628-0765-1-0110-0791.jpg,2025-06-28 16:19:05,2025-06-28 16:18:50.821931,14.178069,2
3513099,20250628-0764-2-0110-0791.jpg,2025-06-28 16:18:53,2025-06-28 16:18:40.136863,12.863137,0
3513098,20250628-0764-1-0110-0791.jpg,2025-06-28 16:18:44,2025-06-28 16:18:30.052102,13.947898,1
3513097,20250628-0763-2-0110-0791.jpg,2025-06-28 16:18:32,2025-06-28 16:18:19.406440,12.59356,0
3513096,20250628-0763-1-0110-0791.jpg,2025-06-28 16:18:21,2025-06-28 16:18:08.547500,12.4525,0
3513095,20250628-0762-2-0110-0791.jpg,2025-06-28 16:18:12,2025-06-28 16:17:58.030785,13.969215,2
3513094,20250628-0762-1-0110-0791.jpg,2025-06-28 16:18:02,2025-06-28 16:17:47.215763,14.784237,5
