id_imagem,imagem,data_hora_hora_processamento,data_hora_registro,time_difference_seconds,num_lesoes
3502495,20250624-1281-1-0110-0791.jpg,2025-06-24 23:59:59,2025-06-24 23:59:46.441783,12.558217,5
3502494,20250624-1280-2-0110-0791.jpg,2025-06-24 23:59:45,2025-06-24 23:59:32.933712,12.066288,1
3502493,20250624-1280-1-0110-0791.jpg,2025-06-24 23:59:34,2025-06-24 23:59:20.626710,13.37329,2
3502491,20250624-1279-2-0110-0791.jpg,2025-06-24 23:59:09,2025-06-24 23:58:54.775225,14.224775,0
3502490,20250624-1279-1-0110-0791.jpg,2025-06-24 23:58:55,2025-06-24 23:58:42.493024,12.506976,1
3502489,20250624-1278-2-0110-0791.jpg,2025-06-24 23:58:44,2025-06-24 23:58:29.536256,14.463744,2
3502488,20250624-1278-1-0110-0791.jpg,2025-06-24 23:58:23,2025-06-24 23:58:11.414737,11.585263,0
3502487,20250624-1277-2-0110-0791.jpg,2025-06-24 23:58:12,2025-06-24 23:57:58.715035,13.284965,3
3502486,20250624-1277-1-0110-0791.jpg,2025-06-24 23:58:00,2025-06-24 23:57:45.825973,14.174027,3
3502485,20250624-1276-2-0110-0791.jpg,2025-06-24 23:57:32,2025-06-24 23:57:19.969777,12.030223,0
3502484,20250624-1276-1-0110-0791.jpg,2025-06-24 23:57:19,2025-06-24 23:57:07.369886,11.630114,0
3502483,20250624-1275-2-0110-0791.jpg,2025-06-24 23:57:08,2025-06-24 23:56:54.678344,13.321656,3
3502481,20250624-1275-1-0110-0791.jpg,2025-06-24 23:56:09,2025-06-24 23:55:54.111966,14.888034,5
3502480,20250624-1274-2-0110-0791.jpg,2025-06-24 23:55:52,2025-06-24 23:55:41.535814,10.464186,0
3502479,20250624-1274-1-0110-0791.jpg,2025-06-24 23:55:41,2025-06-24 23:55:28.310983,12.689017,0
3502478,20250624-1273-2-0110-0791.jpg,2025-06-24 23:55:30,2025-06-24 23:55:15.878582,14.121418,1
3502477,20250624-1273-1-0110-0791.jpg,2025-06-24 23:55:14,2025-06-24 23:55:02.860191,11.139809,1
3502476,20250624-1272-2-0110-0791.jpg,2025-06-24 23:55:03,2025-06-24 23:54:49.980740,13.01926,1
3502474,20250624-1271-2-0110-0791.jpg,2025-06-24 23:54:38,2025-06-24 23:54:24.261848,13.738152,6
3502473,20250624-1271-1-0110-0791.jpg,2025-06-24 23:53:33,2025-06-24 23:53:22.328109,10.671891,0
3502472,20250624-1270-2-0110-0791.jpg,2025-06-24 23:53:21,2025-06-24 23:53:09.541766,11.458234,3
3502471,20250624-1270-1-0110-0791.jpg,2025-06-24 23:53:10,2025-06-24 23:52:57.228018,12.771982,3
3502470,20250624-1269-2-0110-0791.jpg,2025-06-24 23:52:57,2025-06-24 23:52:43.787279,13.212721,1
3502469,20250624-1269-1-0110-0791.jpg,2025-06-24 23:52:36,2025-06-24 23:52:22.491891,13.508109,3
3502468,20250624-1268-2-0110-0791.jpg,2025-06-24 23:52:09,2025-06-24 23:51:56.638529,12.361471,2
3502467,20250624-1268-1-0110-0791.jpg,2025-06-24 23:51:58,2025-06-24 23:51:44.266679,13.733321,3
3502466,20250624-1267-2-0110-0791.jpg,2025-06-24 23:51:44,2025-06-24 23:51:31.345591,12.654409,2
3502465,20250624-1267-1-0110-0791.jpg,2025-06-24 23:51:30,2025-06-24 23:51:18.308071,11.691929,0
3502464,20250624-1266-2-0110-0791.jpg,2025-06-24 23:51:19,2025-06-24 23:51:05.462824,13.537176,2
